3111,3112,3113,3114,3115,3116,3117,3118,3119,3121,3122,3131,3132,3133,3141,3149,3151,3152,3159,3161,3162,3169,3211,3212,3219,3221,3222,3231,3241,3251,3252,3253,3254,3255,3256,3259,3261,3262,3271,3272,3273,3274,3279,3311,3312,3313,3314,3315,3321,3322,3323,3324,3325,3326,3328,3329,3331,3332,3333,3334,3335,3336,3339,3341,3342,3343,3344,3345,3346,3351,3352,3353,3359,3361,3362,3363,3364,3365,3366,3369,3371,3372,3379,3391,3399
,230250,,200949,,160232,30492,,,,,530121,540720,600624,,,,620312,,,,,,,,,,,,282200,540500,,350300,,,381300,,,,,,,,721891,,,740939,,,,,,,,,,,845229,,,,,820240,,,,,902150,,,,,,,,,,,,,,,,,911490
,230310,,200950,,160239,30493,,,,,530129,540730,600631,,,,620319,,,,,,,,,,,,282300,550110,,350400,,,381511,,,,,,,,721899,,,740940,,,,,,,,,,,845290,,,,,820559,,,,,902212,,,,,,,,,,,,,,,,,920110
,230400,,200961,,160241,30494,,,,,530130,540741,600632,,,,620322,,,,,,,,,,,,282410,550120,,380894,,,381512,,,,,,,,721911,,,740990,,,,,,,,,,,847940,,,,,840510,,,,,902213,,,,,,,,,,,,,,,,,920120
,230500,,200969,,160242,30495,,,,,530210,540743,600634,,,,620323,,,,,,,,,,,,282490,550140,,382100,,,381519,,,,,,,,721912,,,741011,,,,,,,,,,,847989,,,,,841221,,,,,902214,,,,,,,,,,,,,,,,,920190
,230610,,200971,,160249,30499,,,,,530290,540751,600641,,,,620329,,,,,,,,,,,,282510,550190,,382200,,,381590,,,,,,,,721913,,,741012,,,,,,,,,,,844010,,,,,841229,,,,,902219,,,,,,,,,,,,,,,,,920210
,230620,,200979,,160250,30510,,,,,530310,540753,600642,,,,620331,,,,,,,,,,,,282520,550311,,382490,,,381800,,,,,,,,721914,,,741021,,,,,,,,,,,844090,,,,,841231,,,,,902221,,,,,,,,,,,,,,,,,920290
,230630,,200981,,160290,30520,,,,,530390,540761,600644,,,,620332,,,,,,,,,,,,282530,550319,,,,,381900,,,,,,,,721921,,,741022,,,,,,,,,,,844230,,,,,841239,,,,,902229,,,,,,,,,,,,,,,,,920510
,230641,,200989,,160300,30531,,,,,530500,540769,,,,,620333,,,,,,,,,,,,282540,550320,,,,,382000,,,,,,,,721922,,,741110,,,,,,,,,,,844240,,,,,841710,,,,,902230,,,,,,,,,,,,,,,,,920590
,230649,,200990,,,30532,,,,,530610,540771,,,,,620339,,,,,,,,,,,,282550,550330,,,,,382410,,,,,,,,721923,,,741121,,,,,,,,,,,844250,,,,,841780,,,,,902290,,,,,,,,,,,,,,,,,920600
,230650,,210320,,,30539,,,,,530620,540773,,,,,620341,,,,,,,,,,,,282560,550340,,,,,382430,,,,,,,,721924,,,741122,,,,,,,,,,,844311,,,,,841790,,,,,902410,,,,,,,,,,,,,,,,,920710
,230660,,210410,,,30541,,,,,530710,540783,,,,,620342,,,,,,,,,,,,282570,550390,,,,,382440,,,,,,,,721932,,,741129,,,,,,,,,,,844312,,,,,841989,,,,,902480,,,,,,,,,,,,,,,,,920790
,230690,,210420,,,30542,,,,,530720,540791,,,,,620343,,,,,,,,,,,,282580,550410,,,,,382471,,,,,,,,721933,,,741210,,,,,,,,,,,844313,,,,,841990,,,,,902490,,,,,,,,,,,,,,,,,920810
,230800,,210690,,,30543,,,,,530810,540792,,,,,620349,,,,,,,,,,,,282590,550490,,,,,382472,,,,,,,,721934,,,741220,,,,,,,,,,,844314,,,,,842119,,,,,902511,,,,,,,,,,,,,,,,,920890
,350510,,,,,30544,,,,,530820,540793,,,,,620411,,,,,,,,,,,,282612,550510,,,,,382473,,,,,,,,721990,,,741300,,,,,,,,,,,844315,,,,,842121,,,,,902519,,,,,,,,,,,,,,,,,920930
,,,,,,30549,,,,,530890,540810,,,,,620412,,,,,,,,,,,,282619,550520,,,,,382474,,,,,,,,722011,,,741910,,,,,,,,,,,844316,,,,,842129,,,,,902580,,,,,,,,,,,,,,,,,920991
,,,,,,30551,,,,,540110,540821,,,,,620413,,,,,,,,,,,,282630,550610,,,,,382475,,,,,,,,722012,,,741991,,,,,,,,,,,844317,,,,,842131,,,,,902590,,,,,,,,,,,,,,,,,920992
,,,,,,30559,,,,,540120,540823,,,,,620419,,,,,,,,,,,,282690,550620,,,,,382476,,,,,,,,722020,,,741999,,,,,,,,,,,844319,,,,,842139,,,,,902610,,,,,,,,,,,,,,,,,920994
,,,,,,30561,,,,,540211,540831,,,,,620421,,,,,,,,,,,,282710,550630,,,,,382477,,,,,,,,722090,,,711039,,,,,,,,,,,844339,,,,,842191,,,,,902620,,,,,,,,,,,,,,,,,920999
,,,,,,30562,,,,,540219,540833,,,,,620422,,,,,,,,,,,,282720,550690,,,,,382478,,,,,,,,722100,,,711049,,,,,,,,,,,844391,,,,,842199,,,,,902680,,,,,,,,,,,,,,,,,940560
,,,,,,30563,,,,,540220,540834,,,,,620423,,,,,,,,,,,,282731,550700,,,,,382479,,,,,,,,722211,,,711291,,,,,,,,,,,844399,,,,,842430,,,,,902690,,,,,,,,,,,,,,,,,950300
,,,,,,30564,,,,,540231,551211,,,,,620429,,,,,,,,,,,,282732,,,,,,382481,,,,,,,,722219,,,711292,,,,,,,,,,,847290,,,,,842489,,,,,902710,,,,,,,,,,,,,,,,,950420
,,,,,,30569,,,,,540232,551219,,,,,620431,,,,,,,,,,,,282735,,,,,,382482,,,,,,,,722300,,,711299,,,,,,,,,,,841780,,,,,842490,,,,,902720,,,,,,,,,,,,,,,,,950430
,,,,,,30571,,,,,540234,551221,,,,,620432,,,,,,,,,,,,282739,,,,,,382483,,,,,,,,722410,,,711510,,,,,,,,,,,846410,,,,,842542,,,,,902730,,,,,,,,,,,,,,,,,950440
,,,,,,30572,,,,,540239,551229,,,,,620433,,,,,,,,,,,,282741,,,,,,382490,,,,,,,,722490,,,711590,,,,,,,,,,,846420,,,,,842549,,,,,902750,,,,,,,,,,,,,,,,,950450
,,,,,,30579,,,,,540244,551291,,,,,620439,,,,,,,,,,,,282749,,,,,,382520,,,,,,,,722511,,,750300,,,,,,,,,,,846490,,,,,846711,,,,,902780,,,,,,,,,,,,,,,,,950490
,,,,,,30611,,,,,540245,551311,,,,,620441,,,,,,,,,,,,282751,,,,,,382530,,,,,,,,722519,,,750511,,,,,,,,,,,846691,,,,,846719,,,,,902790,,,,,,,,,,,,,,,,,950510
,,,,,,30612,,,,,540246,551312,,,,,620449,,,,,,,,,,,,282759,,,,,,382541,,,,,,,,722530,,,750512,,,,,,,,,,,847480,,,,,846721,,,,,902810,,,,,,,,,,,,,,,,,950590
,,,,,,30614,,,,,540247,551313,,,,,620451,,,,,,,,,,,,282760,,,,,,382549,,,,,,,,722540,,,750521,,,,,,,,,,,847521,,,,,846722,,,,,902820,,,,,,,,,,,,,,,,,950611
,,,,,,30615,,,,,540248,551319,,,,,620452,,,,,,,,,,,,282810,,,,,,382550,,,,,,,,722550,,,750522,,,,,,,,,,,847529,,,,,846729,,,,,902830,,,,,,,,,,,,,,,,,950612
,,,,,,30616,,,,,540249,551323,,,,,620461,,,,,,,,,,,,282890,,,,,,382561,,,,,,,,722611,,,750610,,,,,,,,,,,847590,,,,,846781,,,,,902890,,,,,,,,,,,,,,,,,950619
,,,,,,30617,,,,,540251,551329,,,,,620462,,,,,,,,,,,,282911,,,,,,382569,,,,,,,,722619,,,750620,,,,,,,,,,,840120,,,,,846789,,,,,902910,,,,,,,,,,,,,,,,,950621
,,,,,,30619,,,,,540252,551331,,,,,620463,,,,,,,,,,,,282919,,,,,,382590,,,,,,,,722620,,,750711,,,,,,,,,,,840510,,,,,846791,,,,,902920,,,,,,,,,,,,,,,,,950629
,,,,,,30625,,,,,540259,551339,,,,,620469,,,,,,,,,,,,282990,,,,,,844399,,,,,,,,722691,,,750712,,,,,,,,,,,841940,,,,,846792,,,,,902990,,,,,,,,,,,,,,,,,950631
,,,,,,30629,,,,,540261,551349,,,,,620920,,,,,,,,,,,,283010,,,,,,960200,,,,,,,,722710,,,780411,,,,,,,,,,,841960,,,,,846799,,,,,903010,,,,,,,,,,,,,,,,,950632
,,,,,,30719,,,,,540262,551411,,,,,620930,,,,,,,,,,,,283090,,,,,,,,,,,,,,722720,,,780419,,,,,,,,,,,841990,,,,,847950,,,,,903020,,,,,,,,,,,,,,,,,950639
,,,,,,30729,,,,,540269,551412,,,,,620990,,,,,,,,,,,,283110,,,,,,,,,,,,,,722790,,,780600,,,,,,,,,,,842010,,,,,847982,,,,,903031,,,,,,,,,,,,,,,,,950640
,,,,,,30739,,,,,540310,551419,,,,,621020,,,,,,,,,,,,283190,,,,,,,,,,,,,,722810,,,790200,,,,,,,,,,,842091,,,,,847989,,,,,903032,,,,,,,,,,,,,,,,,950651
,,,,,,30749,,,,,540331,551421,,,,,621030,,,,,,,,,,,,283210,,,,,,,,,,,,,,722820,,,790400,,,,,,,,,,,842099,,,,,847990,,,,,903033,,,,,,,,,,,,,,,,,950659
,,,,,,30759,,,,,540332,551422,,,,,621040,,,,,,,,,,,,283220,,,,,,,,,,,,,,722830,,,790500,,,,,,,,,,,842220,,,,,848790,,,,,903039,,,,,,,,,,,,,,,,,950661
,,,,,,30779,,,,,540333,551423,,,,,621050,,,,,,,,,,,,283230,,,,,,,,,,,,,,722840,,,800200,,,,,,,,,,,842290,,,,,851410,,,,,903040,,,,,,,,,,,,,,,,,950662
,,,,,,30789,,,,,540339,551429,,,,,621111,,,,,,,,,,,,283311,,,,,,,,,,,,,,730210,,,800300,,,,,,,,,,,843910,,,,,851420,,,,,903082,,,,,,,,,,,,,,,,,950669
,,,,,,30799,,,,,540341,551430,,,,,621112,,,,,,,,,,,,283319,,,,,,,,,,,,,,730411,,,800700,,,,,,,,,,,843920,,,,,851430,,,,,903084,,,,,,,,,,,,,,,,,950670
,,,,,,30819,,,,,540342,551441,,,,,621132,,,,,,,,,,,,283321,,,,,,,,,,,,,,730419,,,810196,,,,,,,,,,,843930,,,,,851440,,,,,903089,,,,,,,,,,,,,,,,,950691
,,,,,,30829,,,,,540349,551442,,,,,621133,,,,,,,,,,,,283322,,,,,,,,,,,,,,730422,,,810197,,,,,,,,,,,843991,,,,,851490,,,,,903090,,,,,,,,,,,,,,,,,950699
,,,,,,30830,,,,,540600,551443,,,,,621139,,,,,,,,,,,,283324,,,,,,,,,,,,,,730423,,,810199,,,,,,,,,,,843999,,,,,,,,,,903110,,,,,,,,,,,,,,,,,950710
,,,,,,30890,,,,,550130,551449,,,,,621142,,,,,,,,,,,,283325,,,,,,,,,,,,,,730424,,,810295,,,,,,,,,,,844110,,,,,,,,,,903120,,,,,,,,,,,,,,,,,950720
,,,,,,51191,,,,,550200,551511,,,,,621143,,,,,,,,,,,,283327,,,,,,,,,,,,,,730429,,,810296,,,,,,,,,,,844120,,,,,,,,,,903141,,,,,,,,,,,,,,,,,950730
,,,,,,121221,,,,,550810,551512,,,,,621149,,,,,,,,,,,,283329,,,,,,,,,,,,,,730431,,,810297,,,,,,,,,,,844130,,,,,,,,,,903149,,,,,,,,,,,,,,,,,950790
,,,,,,121229,,,,,550820,551513,,,,,,,,,,,,,,,,,283330,,,,,,,,,,,,,,730439,,,810299,,,,,,,,,,,844140,,,,,,,,,,903180,,,,,,,,,,,,,,,,,960110
,,,,,,150410,,,,,550911,551519,,,,,,,,,,,,,,,,,283340,,,,,,,,,,,,,,730441,,,810330,,,,,,,,,,,844180,,,,,,,,,,903190,,,,,,,,,,,,,,,,,960190
,,,,,,150420,,,,,550912,551521,,,,,,,,,,,,,,,,,283410,,,,,,,,,,,,,,730449,,,810390,,,,,,,,,,,844190,,,,,,,,,,903210,,,,,,,,,,,,,,,,,960200
,,,,,,150430,,,,,550921,551522,,,,,,,,,,,,,,,,,283421,,,,,,,,,,,,,,730451,,,810419,,,,,,,,,,,845310,,,,,,,,,,903220,,,,,,,,,,,,,,,,,960310
,,,,,,160300,,,,,550922,551529,,,,,,,,,,,,,,,,,283429,,,,,,,,,,,,,,730459,,,810420,,,,,,,,,,,845320,,,,,,,,,,903281,,,,,,,,,,,,,,,,,960321
,,,,,,160411,,,,,550931,551591,,,,,,,,,,,,,,,,,283510,,,,,,,,,,,,,,730490,,,810490,,,,,,,,,,,845380,,,,,,,,,,903289,,,,,,,,,,,,,,,,,960329
,,,,,,160412,,,,,550932,551599,,,,,,,,,,,,,,,,,283522,,,,,,,,,,,,,,,,,810530,,,,,,,,,,,845390,,,,,,,,,,903290,,,,,,,,,,,,,,,,,960330
,,,,,,160413,,,,,550941,551611,,,,,,,,,,,,,,,,,283524,,,,,,,,,,,,,,,,,810600,,,,,,,,,,,846692,,,,,,,,,,903300,,,,,,,,,,,,,,,,,960340
,,,,,,160414,,,,,550942,551613,,,,,,,,,,,,,,,,,283525,,,,,,,,,,,,,,,,,810730,,,,,,,,,,,847510,,,,,,,,,,,,,,,,,,,,,,,,,,,960350
,,,,,,160415,,,,,550951,551621,,,,,,,,,,,,,,,,,283526,,,,,,,,,,,,,,,,,810790,,,,,,,,,,,847810,,,,,,,,,,,,,,,,,,,,,,,,,,,960390
,,,,,,160416,,,,,550952,551623,,,,,,,,,,,,,,,,,283529,,,,,,,,,,,,,,,,,810830,,,,,,,,,,,847890,,,,,,,,,,,,,,,,,,,,,,,,,,,960400
,,,,,,160417,,,,,550953,551631,,,,,,,,,,,,,,,,,283531,,,,,,,,,,,,,,,,,810890,,,,,,,,,,,847982,,,,,,,,,,,,,,,,,,,,,,,,,,,960500
,,,,,,160419,,,,,550959,551633,,,,,,,,,,,,,,,,,283539,,,,,,,,,,,,,,,,,810930,,,,,,,,,,,847990,,,,,,,,,,,,,,,,,,,,,,,,,,,960610
,,,,,,160420,,,,,550961,551641,,,,,,,,,,,,,,,,,283620,,,,,,,,,,,,,,,,,810990,,,,,,,,,,,848610,,,,,,,,,,,,,,,,,,,,,,,,,,,960621
,,,,,,160431,,,,,550962,551643,,,,,,,,,,,,,,,,,283630,,,,,,,,,,,,,,,,,811020,,,,,,,,,,,848620,,,,,,,,,,,,,,,,,,,,,,,,,,,960622
,,,,,,160432,,,,,550969,551691,,,,,,,,,,,,,,,,,283640,,,,,,,,,,,,,,,,,811100,,,,,,,,,,,848630,,,,,,,,,,,,,,,,,,,,,,,,,,,960629
,,,,,,160510,,,,,550991,551693,,,,,,,,,,,,,,,,,283650,,,,,,,,,,,,,,,,,811213,,,,,,,,,,,848640,,,,,,,,,,,,,,,,,,,,,,,,,,,960630
,,,,,,160521,,,,,550992,560221,,,,,,,,,,,,,,,,,283660,,,,,,,,,,,,,,,,,811219,,,,,,,,,,,848690,,,,,,,,,,,,,,,,,,,,,,,,,,,960711
,,,,,,160529,,,,,550999,560229,,,,,,,,,,,,,,,,,283691,,,,,,,,,,,,,,,,,811222,,,,,,,,,,,854330,,,,,,,,,,,,,,,,,,,,,,,,,,,960719
,,,,,,160530,,,,,551011,560290,,,,,,,,,,,,,,,,,283692,,,,,,,,,,,,,,,,,811229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960720
,,,,,,160540,,,,,551012,560311,,,,,,,,,,,,,,,,,283699,,,,,,,,,,,,,,,,,811252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960810
,,,,,,160551,,,,,551020,560312,,,,,,,,,,,,,,,,,283711,,,,,,,,,,,,,,,,,811259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960820
,,,,,,160552,,,,,551030,560313,,,,,,,,,,,,,,,,,283719,,,,,,,,,,,,,,,,,811292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960830
,,,,,,160553,,,,,551090,560314,,,,,,,,,,,,,,,,,283720,,,,,,,,,,,,,,,,,811299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960840
,,,,,,160554,,,,,551110,560393,,,,,,,,,,,,,,,,,283911,,,,,,,,,,,,,,,,,811300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960850
,,,,,,160555,,,,,551120,580110,,,,,,,,,,,,,,,,,283919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960860
,,,,,,160556,,,,,551130,580121,,,,,,,,,,,,,,,,,283990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960891
,,,,,,160557,,,,,560490,580122,,,,,,,,,,,,,,,,,284011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960899
,,,,,,160558,,,,,560500,580123,,,,,,,,,,,,,,,,,284019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960910
,,,,,,160559,,,,,560600,580126,,,,,,,,,,,,,,,,,284020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960920
,,,,,,160561,,,,,630510,580127,,,,,,,,,,,,,,,,,284030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960990
,,,,,,160562,,,,,681280,580131,,,,,,,,,,,,,,,,,284130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961000
,,,,,,160563,,,,,681299,580132,,,,,,,,,,,,,,,,,284150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961100
,,,,,,160569,,,,,,580133,,,,,,,,,,,,,,,,,284161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961210
,,,,,,,,,,,,580136,,,,,,,,,,,,,,,,,284169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961220
,,,,,,,,,,,,580137,,,,,,,,,,,,,,,,,284170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961310
,,,,,,,,,,,,580190,,,,,,,,,,,,,,,,,284180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961320
,,,,,,,,,,,,580211,,,,,,,,,,,,,,,,,284190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961380
,,,,,,,,,,,,580219,,,,,,,,,,,,,,,,,284210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961390
,,,,,,,,,,,,580220,,,,,,,,,,,,,,,,,284290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961400
,,,,,,,,,,,,580230,,,,,,,,,,,,,,,,,284310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961519
,,,,,,,,,,,,580300,,,,,,,,,,,,,,,,,284321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961590
,,,,,,,,,,,,580410,,,,,,,,,,,,,,,,,284329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961610
,,,,,,,,,,,,580421,,,,,,,,,,,,,,,,,284330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961620
,,,,,,,,,,,,580429,,,,,,,,,,,,,,,,,284390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961700
,,,,,,,,,,,,580430,,,,,,,,,,,,,,,,,284410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961800
,,,,,,,,,,,,580610,,,,,,,,,,,,,,,,,284420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970110
,,,,,,,,,,,,580620,,,,,,,,,,,,,,,,,284430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970190
,,,,,,,,,,,,580631,,,,,,,,,,,,,,,,,284440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970200
,,,,,,,,,,,,580632,,,,,,,,,,,,,,,,,284450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970300
,,,,,,,,,,,,580639,,,,,,,,,,,,,,,,,284510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970400
,,,,,,,,,,,,580640,,,,,,,,,,,,,,,,,284590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970500
,,,,,,,,,,,,580710,,,,,,,,,,,,,,,,,284610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970600
,,,,,,,,,,,,580790,,,,,,,,,,,,,,,,,284690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,580810,,,,,,,,,,,,,,,,,284700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,580890,,,,,,,,,,,,,,,,,284800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,580900,,,,,,,,,,,,,,,,,284910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,581010,,,,,,,,,,,,,,,,,284920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,581091,,,,,,,,,,,,,,,,,284990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,581092,,,,,,,,,,,,,,,,,285000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,581099,,,,,,,,,,,,,,,,,285210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,581100,,,,,,,,,,,,,,,,,285290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,591120,,,,,,,,,,,,,,,,,285300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,591131,,,,,,,,,,,,,,,,,290110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,591132,,,,,,,,,,,,,,,,,290121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
